‘ª’èŽžŠÔ	T1Raw	T2Raw	T3Raw	T4Raw	
      2335	-0.01015453	-0.04301069	0.00240812	-0.00306790	
      2336	-0.01015453	-0.05396274	-0.00081307	-0.00113519	
      2337	-0.00467850	-0.05847241	-0.00435638	0.00079753	
      2338	-0.00886605	-0.04365492	-0.00532274	-0.00016883	
      2339	-0.01305360	-0.01595267	-0.01079876	0.00208601	
      2340	-0.00016883	0.03075462	-0.01144300	0.00079753	
      2341	0.00820627	0.07488496	-0.01273148	-0.00016883	
      2342	-0.00210154	0.05265873	-0.01144300	0.00015329	
      2343	-0.00661121	0.05813476	-0.00983241	0.00369660	
      2344	-0.01595267	0.03429793	-0.00822181	-0.00177943	
      2345	-0.00403426	0.01207170	-0.00661121	0.00337448	
      2346	0.00144177	-0.01434208	-0.00242366	0.00208601	
      2347	-0.00081307	-0.01820751	0.00305236	-0.00145731	
      2348	0.02076892	-0.01788539	0.00885051	-0.00274578	
      2349	0.00144177	0.00240812	0.01174958	-0.00306790	
      2350	-0.00081307	0.00401872	0.00949475	-0.00016883	
      2351	0.00015329	-0.01047664	0.01174958	-0.00049095	
      2352	0.00240812	-0.00274578	0.01174958	-0.00177943	
      2353	0.00176389	0.02141316	0.01078323	-0.00306790	
      2354	0.00047541	0.02463435	0.00530720	-0.00467850	
      2355	0.00111965	0.00305236	0.00434084	-0.00403426	
      2356	0.00369660	-0.00016883	0.00176389	-0.00177943	
      2357	0.03107674	-0.00371214	-0.00339002	0.00369660	
      2358	0.02753343	-0.00951029	-0.00500062	0.00498508	
      2359	0.01593713	-0.01176512	-0.00918817	-0.00016883	
      2360	0.00240812	-0.02400565	-0.00886605	-0.00145731	
      2361	-0.00371214	-0.03495771	-0.00951029	-0.00242366	
      2362	-0.02078446	-0.03238075	-0.00918817	0.00401872	
      2363	-0.03463559	-0.00210154	-0.00532274	0.00595144	
      2364	0.01658137	-0.00564486	-0.00145731	0.00208601	
      2365	-0.00371214	0.00047541	-0.00016883	0.00401872	
      2366	-0.04397704	-0.00081307	0.00208601	0.00498508	
      2367	-0.01627479	-0.00177943	0.00659567	-0.00016883	
      2368	-0.00661121	0.00015329	0.00852839	0.00144177	
      2369	-0.00596698	-0.00210154	0.01013899	0.00498508	
      2370	-0.00500062	-0.00693333	0.01013899	0.00369660	
      2371	-0.00049095	-0.01112088	0.01013899	-0.00145731	
      2372	0.00176389	-0.00854393	0.01013899	-0.00661121	
      2373	-0.00145731	-0.00693333	0.00981687	-0.00532274	
      2374	0.00273024	-0.00145731	0.00659567	-0.00274578	
      2375	0.00595144	-0.00693333	0.00434084	-0.00435638	
      2376	0.00498508	-0.01208724	-0.00177943	-0.00210154	
      2377	0.00659567	0.00240812	-0.00306790	0.00305236	
      2378	0.00885051	-0.00532274	-0.00596698	0.00111965	
      2379	0.00273024	-0.00210154	-0.01079876	0.00047541	
      2380	0.00015329	-0.00049095	-0.01176512	0.00047541	
      2381	0.00208601	0.00208601	-0.00983241	-0.00339002	
      2382	-0.00725545	0.00240812	-0.01240936	-0.00564486	
      2383	-0.00628909	0.00111965	-0.01176512	-0.00274578	
      2384	-0.00403426	0.00111965	-0.00789969	-0.00145731	
      2385	0.00111965	-0.00145731	-0.00435638	0.00144177	
      2386	0.00337448	-0.00081307	-0.00306790	0.00498508	
      2387	-0.00886605	-0.00564486	-0.00081307	0.00208601	
      2388	-0.00661121	-0.00435638	0.00466296	0.00047541	
      2389	0.02560071	-0.00371214	0.00852839	-0.00242366	
      2390	0.02109104	-0.00789969	0.00885051	0.00079753	
      2391	0.00949475	-0.00467850	0.01078323	-0.00081307	
      2392	0.00498508	-0.00661121	0.00756203	-0.00177943	
      2393	0.00240812	-0.00725545	0.00723991	-0.00532274	
      2394	0.00401872	-0.00983241	0.00595144	-0.00371214	
      2395	0.00756203	-0.01112088	0.00305236	0.00111965	
      2396	0.00659567	-0.00339002	-0.00242366	-0.00371214	
      2397	0.00659567	0.00885051	-0.00403426	-0.00725545	
      2398	-0.00918817	0.02302376	-0.00596698	-0.00210154	
      2399	-0.01852963	0.03977396	-0.01047664	-0.00532274	
      2400	-0.01434208	0.01561501	-0.01305360	-0.00951029	
      2401	-0.01047664	0.00176389	-0.01369784	0.01046111	
      2402	-0.01337572	0.01142746	-0.01144300	0.01561501	
      2403	-0.00467850	-0.00081307	-0.01240936	0.01497078	
      2404	0.00176389	-0.00628909	-0.01240936	0.00369660	
      2405	0.00788415	-0.00725545	-0.00596698	-0.00049095	
      2406	0.00949475	-0.00628909	-0.00210154	-0.00339002	
      2407	0.00820627	-0.00145731	0.00015329	-0.00081307	
      2408	0.00595144	-0.00306790	0.00498508	0.00079753	
      2409	0.00852839	-0.00435638	0.01078323	0.00208601	
      2410	0.00079753	-0.00371214	0.00917263	-0.00242366	
      2411	-0.01401996	0.00627356	0.00981687	-0.00210154	
      2412	-0.03721254	0.01561501	0.00981687	-0.00113519	
      2413	-0.02529413	0.00852839	0.00917263	-0.00403426	
      2414	-0.01079876	0.01207170	0.00562932	-0.00435638	
      2415	-0.00210154	0.00627356	0.00305236	-0.00435638	
      2416	0.00176389	-0.00242366	0.00176389	-0.00371214	
      2417	0.00144177	-0.00435638	-0.00467850	-0.00210154	
      2418	-0.00049095	-0.00049095	-0.00789969	0.00015329	
      2419	-0.00274578	0.01271594	-0.01047664	0.00047541	
      2420	0.00079753	0.00691779	-0.01112088	-0.00339002	
      2421	0.00595144	0.00434084	-0.01240936	-0.00177943	
      2422	0.00659567	-0.00339002	-0.01273148	-0.00177943	
      2423	0.01046111	-0.00242366	-0.01176512	0.00788415	
      2424	0.01174958	-0.00564486	-0.00886605	0.01013899	
      2425	0.01207170	-0.00628909	-0.00435638	0.00562932	
      2426	0.01303806	-0.00822181	0.00015329	-0.00113519	
      2427	0.00723991	-0.01498631	0.00176389	-0.00274578	
      2428	0.00981687	-0.02046234	0.00562932	-0.00371214	
      2429	0.00498508	-0.02368353	0.01013899	-0.00467850	
      2430	-0.00145731	-0.01208724	0.00981687	-0.00371214	
      2431	-0.00403426	-0.00789969	0.01142746	-0.00274578	
      2432	-0.00210154	-0.00596698	0.01110534	-0.00210154	
      2433	-0.00371214	0.03397581	0.00852839	-0.00822181	
      2434	-0.00339002	0.03880760	0.00530720	-0.00371214	
      2435	-0.01176512	0.01851409	0.00498508	-0.00049095	
      2436	-0.00339002	0.01497078	-0.00113519	0.00015329	
      2437	0.00144177	0.00369660	-0.00274578	0.00595144	
      2438	-0.00145731	-0.00177943	-0.00564486	0.00917263	
      2439	0.00047541	-0.00467850	-0.01047664	0.00627356	
      2440	-0.00210154	-0.00113519	-0.01079876	0.00401872	
      2441	-0.00339002	0.00691779	-0.01144300	0.00047541	
      2442	0.00562932	0.00369660	-0.01208724	0.00015329	
      2443	0.00240812	0.00079753	-0.00918817	0.00079753	
      2444	0.01013899	0.00047541	-0.00628909	-0.00177943	
      2445	0.00144177	0.00434084	-0.00177943	0.00305236	
      2446	0.01207170	-0.00467850	0.00401872	0.00208601	
      2447	0.02044680	-0.01144300	0.00466296	0.00079753	
      2448	0.01625925	-0.01208724	0.00562932	-0.00049095	
      2449	0.00949475	-0.01466419	0.00659567	0.00015329	
      2450	0.00047541	-0.02593837	0.00788415	0.00208601	
      2451	-0.00467850	-0.02110658	0.00756203	-0.00145731	
      2452	-0.01724115	-0.01176512	0.00949475	-0.00210154	
      2453	-0.03205863	-0.00274578	0.00949475	0.00047541	
      2454	-0.01176512	-0.00854393	0.00595144	-0.00918817	
      2455	0.00466296	-0.00822181	0.00079753	-0.01627479	
      2456	-0.00564486	-0.00274578	-0.00596698	-0.01047664	
      2457	-0.01176512	-0.00983241	-0.00435638	0.00981687	
      2458	-0.02690473	-0.00403426	-0.00596698	0.02334588	
      2459	-0.01530843	0.02076892	-0.00886605	0.02173528	
      2460	0.01078323	0.05426932	-0.01047664	0.00917263	
      2461	0.03397581	0.05813476	-0.00983241	-0.00339002	
      2462	0.02076892	0.03011038	-0.01305360	-0.00339002	
      2463	0.00273024	0.00240812	-0.01112088	-0.00049095	
      2464	-0.00467850	-0.01112088	-0.00628909	0.00530720	
      2465	-0.00145731	-0.00467850	-0.00564486	0.00401872	
      2466	-0.03592406	0.00885051	0.00562932	-0.00210154	
      2467	-0.03978949	0.01013899	0.00176389	-0.00403426	
      2468	-0.01337572	0.00917263	0.00949475	-0.00210154	
      2469	-0.00564486	0.00047541	0.01013899	-0.00435638	
      2470	-0.00210154	-0.00757757	0.01078323	-0.00435638	
      2471	-0.00145731	-0.00757757	0.00981687	-0.00403426	
      2472	0.00047541	-0.01176512	0.01110534	-0.00435638	
      2473	-0.00564486	-0.00693333	0.00820627	-0.00564486	
      2474	0.00466296	-0.01208724	0.00627356	-0.00951029	
      2475	0.00756203	-0.01659691	0.00240812	-0.00500062	
      2476	0.00369660	-0.01820751	-0.00339002	0.00208601	
      2477	0.01561501	-0.01659691	-0.00757757	0.00401872	
      2478	0.04331727	-0.01466419	-0.01047664	0.00240812	
      2479	0.02141316	-0.00886605	-0.01208724	0.00240812	
      2480	0.00756203	-0.00983241	-0.00951029	0.00530720	
      2481	-0.00918817	-0.00371214	-0.00596698	-0.00081307	
      2482	0.01883621	-0.00177943	-0.01144300	-0.00951029	
      2483	0.00337448	-0.00113519	-0.01144300	-0.00339002	
      2484	-0.01047664	0.00820627	-0.00435638	-0.00145731	
      2485	-0.02626049	0.02173528	0.00015329	-0.00306790	
      2486	-0.02368353	0.01400442	0.00562932	-0.00081307	
      2487	-0.00918817	0.00337448	0.00756203	-0.00145731	
      2488	-0.00854393	-0.00564486	0.00820627	0.00079753	
      2489	-0.00822181	-0.00435638	0.01110534	0.00047541	
      2490	-0.01305360	-0.00113519	0.01174958	-0.00049095	
      2491	-0.01563055	-0.00113519	0.01464866	0.00047541	
      2492	-0.00403426	-0.00274578	0.01046111	-0.00210154	
      2493	0.00144177	-0.00242366	0.00885051	0.00047541	
      2494	0.00595144	0.00144177	0.00466296	-0.00145731	
      2495	0.01303806	-0.00049095	0.00176389	-0.00500062	
      2496	0.01464866	-0.01530843	-0.00145731	-0.00854393	
      2497	0.02592283	-0.01820751	-0.00339002	-0.00951029	
      2498	0.00820627	-0.01273148	-0.00757757	-0.00757757	
      2499	-0.01466419	-0.00049095	-0.00951029	-0.00725545	
      2500	-0.01112088	0.00788415	-0.00854393	-0.00435638	
      2501	-0.00789969	0.02270164	-0.01240936	-0.00371214	
      2502	-0.01401996	0.02527859	-0.00886605	-0.00306790	
      2503	0.00047541	0.00981687	-0.01047664	-0.00242366	
      2504	0.01400442	-0.00049095	-0.00983241	0.00852839	
      2505	0.01013899	-0.00596698	-0.00596698	0.01915833	
      2506	0.00466296	-0.00628909	-0.00145731	0.01786985	
      2507	0.01142746	-0.00242366	0.00144177	0.00176389	
      2508	-0.00789969	0.00144177	0.00369660	-0.00177943	
      2509	0.00111965	-0.00371214	0.00885051	0.00401872	
      2510	-0.00435638	-0.00306790	0.00756203	0.00015329	
      2511	-0.02690473	0.00240812	0.00691779	-0.00339002	
      2512	-0.02271718	0.00949475	0.01110534	-0.00242366	
      2513	-0.03463559	-0.00177943	0.00917263	0.01207170	
      2514	-0.01981810	-0.01144300	0.00498508	0.01046111	
      2515	0.01303806	-0.01273148	0.00305236	0.00434084	
      2516	0.00691779	-0.02271718	-0.00403426	0.00240812	
      2517	0.03075462	-0.01530843	-0.00435638	0.00015329	
      2518	0.06167807	-0.02271718	-0.00661121	0.00691779	
      2519	0.04621634	-0.01401996	-0.01047664	0.01078323	
      2520	0.02592283	-0.00049095	-0.01047664	0.00595144	
      2521	0.00498508	0.00659567	-0.01337572	0.00530720	
      2522	0.01851409	0.04202879	-0.01079876	0.00305236	
      2523	0.01432654	0.03011038	-0.00822181	0.00015329	
      2524	-0.00693333	0.01754773	-0.00886605	-0.00049095	
      2525	0.01722561	0.01271594	-0.00339002	-0.00693333	
      2526	-0.02336141	0.02785555	0.00466296	-0.00951029	
      2527	-0.03785678	0.02946614	0.00756203	-0.00886605	
      2528	-0.01820751	-0.02497201	0.00788415	-0.00886605	
      2529	-0.01369784	-0.02078446	0.01207170	-0.00693333	
      2530	-0.02175082	-0.01369784	0.01046111	-0.00661121	
      2531	-0.03785678	-0.01691903	0.01110534	-0.00757757	
      2532	-0.02239506	-0.02432777	0.00562932	0.00208601	
      2533	-0.00242366	-0.01788539	0.00562932	0.00273024	
      2534	-0.00435638	0.03977396	0.00627356	0.00434084	
      2535	-0.00306790	0.04299515	0.00530720	-0.00113519	
      2536	-0.00113519	0.01529289	-0.00049095	-0.00339002	
      2537	-0.00210154	0.01142746	-0.00403426	-0.00177943	
      2538	-0.00339002	0.02592283	-0.00564486	0.00015329	
      2539	0.00659567	-0.01498631	-0.00886605	0.00273024	
      2540	0.00434084	-0.04011161	-0.00918817	-0.00016883	
      2541	0.00562932	-0.05718393	-0.01240936	0.00208601	
      2542	0.00208601	-0.04333281	-0.01401996	0.00079753	
      2543	-0.00016883	-0.03399135	-0.01079876	0.00111965	
      2544	0.00273024	-0.02014022	-0.00822181	-0.00081307	
      2545	0.01142746	0.01625925	-0.00403426	-0.00081307	
      2546	0.01046111	0.03719700	-0.00113519	0.00079753	
      2547	0.00047541	0.05104813	0.00337448	-0.00339002	
      2548	-0.00177943	0.02527859	0.00530720	-0.00628909	
      2549	0.00047541	0.00079753	0.00820627	-0.00886605	
      2550	-0.00210154	-0.00725545	0.01400442	-0.00951029	
      2551	-0.00564486	-0.01530843	0.01303806	-0.00822181	
      2552	-0.00789969	-0.01981810	0.01013899	0.00337448	
      2553	0.00788415	-0.02271718	0.00981687	0.01207170	
      2554	0.01336018	-0.03463559	0.00788415	0.00305236	
      2555	0.01464866	-0.01595267	0.00369660	0.00852839	
      2556	0.01464866	0.01915833	-0.00371214	0.00949475	
      2557	0.00273024	0.06715410	-0.00435638	0.00820627	
      2558	0.00079753	0.03268733	-0.01047664	0.00079753	
      2559	0.00337448	-0.00628909	-0.01466419	0.00208601	
      2560	0.00369660	0.00659567	-0.01305360	0.00047541	
      2561	-0.00789969	0.00981687	-0.01047664	0.00240812	
      2562	-0.00628909	0.00208601	-0.00918817	0.00627356	
      2563	-0.00371214	-0.00564486	-0.00854393	0.00337448	
      2564	-0.00661121	-0.00628909	-0.00725545	-0.00177943	
      2565	-0.00435638	-0.00822181	-0.00274578	-0.00306790	
      2566	-0.01401996	-0.00500062	-0.00210154	-0.00242366	
      2567	-0.02207294	-0.01208724	0.00369660	0.00144177	
      2568	-0.00596698	-0.01756327	0.00659567	-0.00210154	
      2569	0.01110534	-0.01240936	0.01078323	-0.00693333	
      2570	-0.00371214	-0.00371214	0.01046111	-0.01466419	
      2571	-0.00661121	0.01110534	0.01400442	-0.01627479	
      2572	-0.00564486	0.01464866	0.01078323	-0.01917386	
      2573	0.00498508	0.02849978	0.00917263	-0.01659691	
      2574	0.00756203	0.01658137	0.00498508	-0.00854393	
      2575	0.00369660	0.00659567	0.00240812	-0.00306790	
      2576	0.01368230	-0.00081307	-0.00210154	0.00434084	
      2577	0.00337448	-0.00628909	-0.00371214	0.00981687	
      2578	0.00885051	-0.00177943	-0.00822181	0.00885051	
      2579	-0.00016883	0.00337448	-0.00789969	0.00885051	
      2580	-0.01627479	-0.00242366	-0.01240936	0.00015329	
      2581	-0.01337572	-0.00661121	-0.01144300	0.00595144	
      2582	-0.00886605	-0.00081307	-0.01273148	0.01142746	
      2583	-0.00403426	0.00723991	-0.00983241	0.01142746	
      2584	0.00176389	0.00723991	-0.00661121	0.00305236	
      2584	0.00240812	0.00627356	-0.00564486	-0.00789969	
      2585	0.02753343	-0.00467850	-0.00306790	-0.00886605	
      2586	0.02849978	-0.01305360	0.00208601	0.00240812	
      2587	0.03011038	-0.01305360	0.00305236	0.01239382	
      2589	0.02592283	-0.01434208	0.00885051	0.01142746	
      2590	0.00659567	-0.01240936	0.00981687	0.00369660	
      2591	-0.00049095	-0.00983241	0.01174958	-0.00274578	
      2592	-0.01047664	-0.00371214	0.01174958	-0.00339002	
      2593	-0.01047664	0.00015329	0.00788415	-0.00274578	
      2594	-0.01885174	0.00788415	0.00756203	-0.00210154	
      2594	-0.02464989	0.01013899	0.00434084	-0.00467850	
      2595	-0.03850102	0.01078323	-0.00049095	-0.00306790	
      2596	-0.01079876	0.00047541	-0.00403426	-0.00145731	
      2597	0.00981687	-0.00467850	-0.00789969	0.00144177	
      2598	0.01561501	-0.00725545	-0.00983241	0.00144177	
      2599	0.01078323	-0.00500062	-0.01079876	0.00273024	
      2600	0.00595144	-0.00693333	-0.01273148	-0.00339002	
      2601	0.00015329	-0.00757757	-0.00886605	-0.00403426	
      2602	-0.00693333	-0.00339002	-0.00854393	-0.00145731	
      2603	-0.02175082	-0.00500062	-0.00596698	-0.00339002	
      2604	-0.02046234	-0.00467850	-0.00467850	0.00079753	
      2605	-0.01240936	-0.00306790	0.00273024	-0.00274578	
      2606	-0.03527983	-0.00113519	0.00401872	-0.00339002	
      2607	-0.01530843	-0.00113519	0.00756203	-0.00435638	
      2608	0.00691779	-0.00435638	0.00852839	0.00111965	
      2609	0.00917263	-0.00854393	0.01013899	0.01013899	
      2610	-0.00500062	-0.00886605	0.01078323	0.01110534	
      2611	0.00111965	-0.00435638	0.00981687	0.00401872	
      2612	-0.03205863	0.01497078	0.01078323	0.00208601	
      2613	-0.03399135	0.00788415	0.00852839	-0.00274578	
      2614	-0.02819320	0.00305236	0.00369660	-0.00403426	
      2615	-0.00532274	0.02173528	-0.00371214	-0.00467850	
      2616	0.01980256	0.03623065	-0.00435638	-0.00564486	
      2617	0.02560071	0.01497078	-0.00306790	-0.00049095	
      2618	0.04170667	0.00401872	-0.00725545	-0.00210154	
      2619	0.04299515	0.00498508	-0.00886605	-0.00306790	
      2620	0.03494217	0.00434084	-0.01015453	-0.00371214	
      2621	0.02366799	-0.00145731	-0.01112088	-0.00210154	
      2622	0.01529289	-0.00081307	-0.01112088	0.00015329	
      2623	0.00305236	0.00111965	-0.00725545	0.00498508	
      2624	-0.00757757	0.00305236	-0.00435638	0.00240812	
      2625	-0.01273148	0.00079753	0.00176389	0.00079753	
      2626	-0.03270287	0.00047541	0.00562932	-0.00435638	
      2627	-0.02303929	-0.00500062	0.00691779	-0.01305360	
      2628	-0.01401996	-0.00467850	0.00820627	-0.00628909	
      2629	-0.01691903	-0.00435638	0.01013899	0.00144177	
      2630	-0.01305360	-0.00113519	0.01110534	0.00337448	
      2631	0.00691779	-0.00532274	0.01013899	0.00015329	
      2632	0.02849978	-0.00693333	0.00305236	-0.00628909	
      2633	0.03204310	-0.00693333	0.00208601	-0.00339002	
      2634	0.02334588	-0.00016883	-0.00145731	-0.00306790	
      2635	0.01915833	-0.00274578	-0.00596698	-0.00113519	
      2636	0.00852839	-0.00435638	-0.00983241	0.00176389	
      2637	0.00079753	0.00015329	-0.01401996	0.01561501	
      2638	-0.00145731	-0.00564486	-0.01144300	0.01142746	
      2639	0.01207170	-0.02464989	-0.01079876	0.00949475	
      2640	0.02270164	-0.04301069	-0.01208724	0.00498508	
      2641	0.02366799	-0.05621757	-0.00951029	0.00208601	
      2642	-0.00145731	-0.04397704	-0.00661121	-0.00435638	
      2643	0.00498508	-0.03205863	-0.00564486	-0.00854393	
      2644	-0.01981810	0.02366799	-0.00467850	-0.00532274	
      2645	-0.01981810	0.05330297	0.00240812	-0.00532274	
      2646	-0.01498631	0.01142746	0.00337448	-0.00435638	
      2647	-0.00210154	-0.00661121	0.00691779	-0.00306790	
      2648	-0.02110658	-0.00371214	0.00756203	-0.00242366	
      2649	0.01529289	-0.02561625	0.00723991	-0.00016883	
      2650	0.01948044	0.00434084	0.01110534	0.00240812	
      2651	0.01046111	0.04428363	0.00852839	0.00627356	
      2652	0.00466296	0.04814906	0.00659567	0.01368230	
      2653	-0.01273148	0.02527859	0.01142746	0.00111965	
      2654	-0.01595267	0.02044680	0.00562932	-0.00435638	
      2655	-0.02142870	0.04235091	0.00079753	-0.00177943	
      2656	-0.02561625	0.05169237	0.00079753	-0.00016883	
      2657	-0.04333281	0.05137025	-0.00081307	0.00305236	
      2658	-0.01240936	0.03365369	-0.00403426	-0.00435638	
      2659	0.00981687	0.01271594	-0.01047664	-0.00435638	
      2660	0.00498508	-0.01885174	-0.01015453	-0.00628909	
      2661	-0.00339002	-0.02529413	-0.00983241	-0.00403426	
      2662	-0.01144300	-0.03366923	-0.00757757	0.00176389	
      2663	0.01561501	-0.03334711	-0.00725545	0.00337448	
      2664	0.01013899	-0.01659691	-0.00500062	-0.00210154	
      2665	-0.00081307	0.01110534	0.00273024	-0.00693333	
      2666	0.00530720	0.01529289	0.00208601	-0.01369784	
      2667	0.01948044	0.01271594	0.00369660	-0.01337572	
      2668	0.01336018	-0.00016883	0.00756203	-0.00886605	
      2669	0.00079753	-0.00403426	0.01142746	-0.00725545	
      2670	-0.00274578	-0.00983241	0.01174958	-0.01015453	
      2671	-0.00693333	-0.01369784	0.00885051	-0.00564486	
      2672	-0.00854393	-0.02046234	0.00885051	0.00369660	
      2673	-0.00822181	-0.01659691	0.00627356	0.00208601	
      2674	-0.00822181	-0.00725545	0.00369660	-0.00532274	
      2676	-0.00951029	-0.00725545	-0.00016883	-0.00306790	
      2677	-0.00339002	-0.00983241	-0.00371214	0.00144177	
      2678	-0.00339002	0.00208601	-0.00886605	0.00466296	
      2679	-0.00789969	0.01593713	-0.01176512	0.00498508	
      2680	-0.01240936	0.00885051	-0.01240936	0.00434084	
      2681	-0.00854393	-0.00113519	-0.00886605	0.00498508	
      2681	-0.00435638	-0.00822181	-0.01305360	0.00498508	
      2683	-0.00145731	-0.01240936	-0.01112088	0.00434084	
      2683	-0.00016883	-0.01724115	-0.00661121	0.00852839	
      2684	-0.00049095	-0.01337572	-0.00532274	0.00434084	
      2685	-0.01015453	-0.01369784	-0.00145731	0.00498508	
      2686	-0.02980380	-0.01240936	0.00595144	0.00434084	
      2687	-0.02400565	-0.01305360	0.00723991	0.00434084	
      2689	-0.01724115	0.00047541	0.00820627	0.00498508	
      2689	-0.00371214	0.00047541	0.01078323	-0.00467850	
      2691	-0.00500062	0.00434084	0.01561501	-0.00725545	
      2692	-0.00371214	0.01013899	0.01110534	-0.00403426	
      2693	0.02495647	0.00111965	0.01013899	-0.00177943	
      2694	0.04782694	-0.00274578	0.00820627	-0.00306790	
      2695	0.06522138	-0.00564486	0.00434084	-0.00532274	
      2696	0.05201449	-0.00693333	-0.00016883	-0.00596698	
      2697	0.04750482	-0.00693333	-0.00242366	-0.00371214	
      2698	0.01529289	-0.00210154	-0.00596698	-0.00210154	
      2699	-0.00854393	0.00498508	-0.00951029	0.00273024	
      2700	-0.02400565	0.00756203	-0.00983241	0.00788415	
      2701	-0.01563055	0.01464866	-0.01176512	0.00498508	
      2702	0.00111965	0.01432654	-0.01112088	0.00434084	
      2703	0.00820627	0.00176389	-0.00886605	0.00337448	
      2704	0.00498508	-0.00274578	-0.00661121	-0.00242366	
      2705	0.01368230	-0.00500062	-0.00596698	-0.00274578	
      2706	0.02560071	-0.00693333	0.00208601	-0.00403426	
      2707	0.02946614	-0.00693333	0.00917263	-0.00242366	
      2708	0.02205740	-0.00822181	0.01078323	-0.00951029	
      2709	0.00820627	-0.00532274	0.01303806	-0.00789969	
      2710	0.00144177	-0.00371214	0.00981687	-0.00210154	
      2711	-0.02078446	-0.00693333	0.01110534	-0.00403426	
      2712	-0.05041943	0.00401872	0.01174958	-0.00371214	
      2713	-0.08230923	0.01174958	0.01078323	-0.01144300	
      2714	-0.11806446	0.01142746	0.00659567	-0.00306790	
      2715	-0.08971797	0.00240812	-0.00016883	0.00273024	
      2716	-0.04526552	0.00079753	-0.00532274	0.00949475	
      2717	-0.00016883	-0.00177943	-0.00983241	0.02012468	
      2718	0.02141316	0.00176389	-0.01176512	0.02560071	
      2719	0.02205740	-0.00081307	-0.01176512	0.02431223	
      2720	0.01754773	-0.00339002	-0.01240936	0.01368230	
      2721	0.02302376	-0.00854393	-0.01466419	0.00917263	
      2722	0.04621634	-0.01240936	-0.01273148	0.00498508	
      2723	0.01625925	-0.00339002	-0.00951029	0.00111965	
      2724	0.02109104	-0.00081307	-0.00467850	-0.00274578	
      2725	0.00434084	-0.00435638	-0.00177943	-0.00016883	
      2726	0.00144177	0.00047541	0.00047541	-0.00532274	
      2727	0.02366799	-0.00467850	0.00369660	-0.00403426	
      2728	0.02141316	-0.00016883	0.00820627	-0.00081307	
      2729	0.02109104	0.01722561	0.01561501	-0.00081307	
      2730	0.02044680	0.01239382	0.01368230	-0.00467850	
      2731	0.03912972	0.00240812	0.01464866	-0.00886605	
      2732	0.01142746	0.00305236	0.00885051	-0.00854393	
      2733	-0.02593837	0.01110534	0.00723991	-0.00435638	
      2734	-0.01144300	0.00369660	0.00627356	-0.00339002	
      2735	-0.00145731	0.00111965	0.00176389	-0.00145731	
      2736	-0.02593837	0.00562932	-0.00306790	-0.00467850	
      2737	-0.01530843	0.00788415	-0.00403426	-0.01047664	
      2738	-0.00210154	0.00562932	-0.00886605	-0.00757757	
      2739	-0.00725545	0.01368230	-0.01079876	-0.00661121	
      2740	-0.00757757	0.01239382	-0.01208724	-0.00403426	
      2741	-0.00725545	0.00852839	-0.01369784	-0.00177943	
      2742	-0.00628909	0.00466296	-0.01208724	-0.00500062	
      2743	-0.00532274	0.00466296	-0.00983241	-0.00242366	
      2744	-0.00467850	-0.00661121	-0.00886605	-0.00339002	
      2745	-0.00081307	-0.01208724	-0.00403426	-0.00242366	
      2746	-0.00081307	-0.01724115	-0.00242366	-0.00081307	
      2747	0.00530720	-0.02432777	0.00240812	0.00047541	
      2748	0.00627356	-0.03721254	0.00498508	0.00305236	
      2749	0.00595144	-0.03882314	0.00949475	0.00498508	
      2750	0.00337448	-0.03527983	0.00852839	0.00111965	
      2751	0.00723991	-0.02658261	0.00885051	-0.00081307	
      2752	0.00144177	0.00176389	0.00788415	-0.00145731	
      2753	-0.01240936	0.05008177	0.00756203	-0.00339002	
      2754	-0.01434208	0.06779833	0.00562932	-0.00210154	
      2755	-0.01369784	0.04524999	0.00369660	-0.00049095	
      2756	-0.00757757	0.03623065	-0.00339002	0.00015329	
      2757	-0.00532274	0.02141316	-0.00661121	-0.00113519	
      2758	0.00176389	0.00466296	-0.00854393	0.00015329	
      2759	0.00562932	-0.00113519	-0.00983241	-0.00274578	
      2760	-0.00113519	0.00595144	-0.01079876	-0.00371214	
      2761	0.00144177	0.00627356	-0.01176512	-0.00113519	
      2762	0.00595144	-0.00081307	-0.01144300	0.00369660	
      2763	0.00305236	-0.00371214	-0.01144300	0.00144177	
      2764	-0.00274578	-0.00435638	-0.00886605	-0.00113519	
      2765	-0.00661121	-0.00467850	-0.00500062	-0.00306790	
      2766	-0.00918817	-0.00339002	0.00144177	-0.00371214	
      2767	-0.00725545	-0.00693333	0.00401872	-0.00210154	
      2768	-0.00435638	-0.01112088	0.00852839	-0.00049095	
      2769	-0.00339002	-0.01047664	0.00659567	0.00756203	
      2770	0.00337448	-0.01337572	0.00820627	0.01368230	
      2771	0.00079753	-0.01724115	0.01046111	0.00530720	
      2772	0.00949475	-0.02303929	0.00691779	-0.00113519	
      2773	0.01207170	-0.01756327	0.00562932	0.00305236	
      2774	0.01013899	-0.00274578	0.00691779	0.00369660	
      2775	0.00498508	0.02560071	0.00305236	-0.00242366	
      2776	0.01529289	0.03462005	-0.00274578	-0.00564486	
      2777	0.01754773	0.01786985	-0.00210154	-0.00274578	
      2778	0.01690349	0.00176389	-0.00306790	-0.00113519	
      2779	0.01271594	-0.00500062	-0.00789969	0.00176389	
      2780	0.01110534	-0.00757757	-0.01112088	-0.00049095	
      2781	0.01110534	-0.01176512	-0.01273148	0.00401872	
